,SEASON,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG
0,2014-15,21400509.0,378.0,201985.0,A.J. Price,1610612739.0,Cleveland Cavaliers,3.0,0.0,1.0,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,27.0,-10.0,272.0,1.0,0.0
0,2014-15,21400509.0,384.0,201985.0,A.J. Price,1610612739.0,Cleveland Cavaliers,4.0,11.0,25.0,Made Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7.0,-59.0,53.0,1.0,1.0
0,2014-15,21400509.0,393.0,201985.0,A.J. Price,1610612739.0,Cleveland Cavaliers,4.0,9.0,50.0,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,12.0,-97.0,72.0,1.0,0.0
0,2014-15,21400509.0,447.0,201985.0,A.J. Price,1610612739.0,Cleveland Cavaliers,4.0,4.0,7.0,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,16.0,-116.0,113.0,1.0,1.0
0,2014-15,21400509.0,449.0,201985.0,A.J. Price,1610612739.0,Cleveland Cavaliers,4.0,3.0,23.0,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25.0,-48.0,250.0,1.0,0.0
0,2014-15,21400509.0,452.0,201985.0,A.J. Price,1610612739.0,Cleveland Cavaliers,4.0,3.0,3.0,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,15.0,99.0,121.0,1.0,0.0
0,2014-15,21401034.0,174.0,201985.0,A.J. Price,1610612756.0,Phoenix Suns,2.0,7.0,35.0,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,19.0,18.0,190.0,1.0,1.0
0,2014-15,21401034.0,423.0,201985.0,A.J. Price,1610612756.0,Phoenix Suns,4.0,9.0,46.0,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25.0,182.0,181.0,1.0,0.0
0,2014-15,21401034.0,432.0,201985.0,A.J. Price,1610612756.0,Phoenix Suns,4.0,8.0,58.0,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Right Side(R),8-16 ft.,10.0,80.0,69.0,1.0,0.0
0,2014-15,21401034.0,440.0,201985.0,A.J. Price,1610612756.0,Phoenix Suns,4.0,7.0,54.0,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23.0,-231.0,-5.0,1.0,0.0
0,2014-15,21401034.0,457.0,201985.0,A.J. Price,1610612756.0,Phoenix Suns,4.0,5.0,12.0,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,24.0,234.0,67.0,1.0,0.0
0,2014-15,21401046.0,130.0,201985.0,A.J. Price,1610612756.0,Phoenix Suns,2.0,11.0,41.0,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25.0,54.0,246.0,1.0,0.0
0,2014-15,21401046.0,158.0,201985.0,A.J. Price,1610612756.0,Phoenix Suns,2.0,8.0,41.0,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,13.0,-136.0,20.0,1.0,1.0
0,2014-15,21401046.0,315.0,201985.0,A.J. Price,1610612756.0,Phoenix Suns,3.0,5.0,25.0,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25.0,-166.0,189.0,1.0,0.0
0,2014-15,21401072.0,195.0,201985.0,A.J. Price,1610612756.0,Phoenix Suns,2.0,7.0,26.0,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26.0,-5.0,261.0,1.0,0.0
0,2014-15,21401072.0,212.0,201985.0,A.J. Price,1610612756.0,Phoenix Suns,2.0,6.0,1.0,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,17.0,103.0,140.0,1.0,0.0
0,2014-15,21401086.0,117.0,201985.0,A.J. Price,1610612756.0,Phoenix Suns,2.0,10.0,15.0,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,17.0,-168.0,34.0,1.0,0.0
0,2014-15,21401107.0,112.0,201985.0,A.J. Price,1610612756.0,Phoenix Suns,2.0,9.0,56.0,Missed Shot,Running Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,17.0,-87.0,153.0,1.0,0.0
0,2014-15,21401107.0,307.0,201985.0,A.J. Price,1610612756.0,Phoenix Suns,3.0,1.0,27.0,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,22.0,-226.0,4.0,1.0,0.0
0,2014-15,21401107.0,334.0,201985.0,A.J. Price,1610612756.0,Phoenix Suns,4.0,10.0,42.0,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,17.0,-100.0,149.0,1.0,1.0
